0.02	1	0.986156
0.07	3	0.942883
0.31	27	0.916803
0.34	36	0.897241
68.03	13533	0.888587
76.15	14375	0.885256
171.45	23399	0.882138
177.02	24046	0.881477
361.37	43652	0.879214
801.02	83506	0.878488
