0	1	0.986156
0.13	3	0.942883
0.37	27	0.916803
0.4	36	0.897241
10.32	4600	0.888221
10.41	4611	0.884179
10.46	4635	0.883111
10.49	4642	0.882141
15.73	6286	0.881761
16.78	6755	0.881107
16.88	6796	0.881072
18.73	7475	0.880835
20.39	8174	0.880074
20.49	8212	0.879163
