2599,0.233011,(1) 1 (0f1)
2600,0.231155,(1) 1 (0f2)
2604,0.230017,(1) 1 (0f6)
2609,0.229487,(1) 1 (0f12)
2738,0.22311,(1) 1 (0f1) 1 (1f1) 1 (2f1)
2867,0.222527,(1) 1 (0f1) 1 (1f1) 1 (2f1) 2 (3f1)
3036,0.221329,(1) 1 (0f1) 1 (1f2) 1 (0f2)
3240,0.220412,(1) 1 (0f1) 1 (1f2) 1 (2f1) 1 (0f2)
