1254,0.241018,(1) 1 (0f1)
1255,0.238596,(1) 1 (0f2)
1259,0.237339,(1) 1 (0f6)
1393,0.226079,(1) 1 (0f1) 1 (1f1) 1 (2f1)
1522,0.222586,(1) 1 (0f1) 1 (1f1) 1 (2f1) 2 (3f1)
