0	1	0.794898
0	2	0.789617
0.02	17	0.787629
0.02	33	0.785806
0.06	70	0.746605
0.43	273	0.742573
0.46	298	0.738302
3.78	3095	0.736678
5.24	4629	0.729393
5.36	4807	0.719996
5.49	4938	0.718911
10.42	11859	0.71823
10.43	11877	0.715009
10.53	12100	0.713894
11.6	13822	0.709085
11.82	14213	0.707844
