0	1	0.794898
0	3	0.789617
0.03	26	0.787629
0.04	45	0.785806
0.13	93	0.746605
3.17	12644	0.745671
3.23	12703	0.741072
3.34	12886	0.736232
3.38	13008	0.729745
3.39	13034	0.724299
3.42	13063	0.722999
3.57	13501	0.720892
3.58	13529	0.719473
5.19	18971	0.717829
5.21	18998	0.716391
5.23	19068	0.714929
9.52	30852	0.714237
24.36	76043	0.712715
24.5	76548	0.709085
24.51	76578	0.707844
