0	1	0.794898
0.01	3	0.789617
0.04	26	0.787629
0.05	45	0.785806
0.12	93	0.746605
0.54	121	0.742573
0.57	145	0.738302
55.27	23681	0.724347
110.38	43792	0.724299
110.39	43795	0.720055
110.52	43843	0.718798
110.56	43860	0.718313
110.69	43914	0.716975
111	44010	0.716227
111	44012	0.715617
113.9	45079	0.714237
626.42	180112	0.71031
626.67	180181	0.707844
