0.02	1	0.999912
0.08	3	0.986863
0.17	11	0.982338
0.69	129	0.977735
2.77	155	0.961614
4.89	288	0.936421
30.3	3254	0.9338
181.55	14462	0.923406
188.11	14969	0.920317
325.68	35975	0.917886
1215.09	89338	0.915157
1337.99	115031	0.912788
1338.11	115044	0.905851
