0	1	0.999912
0.11	2	0.984645
0.22	5	0.936421
6.5	3641	0.932693
6.51	3647	0.930265
17.1	10872	0.923372
26.91	17674	0.922597
43.68	29477	0.917886
66.11	44270	0.905851
